ward,year,race,office,preference,ballots
83,2004,PRIMARY,MAYOR,VINCE BOBOT,4
83,2004,PRIMARY,MAYOR,MARVIN PRATT,124
83,2004,PRIMARY,MAYOR,TOM BARRETT,146
83,2004,PRIMARY,MAYOR,LEON TODD,0
83,2004,PRIMARY,MAYOR,DAVID CLARKE,85
83,2004,PRIMARY,MAYOR,JOHN V PITTA,1
83,2004,PRIMARY,MAYOR,ARTHUR L JONES,1
83,2004,PRIMARY,MAYOR,WRITE IN,0
84,2004,PRIMARY,MAYOR,SANDY FOLARON,19
84,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,3
84,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,15
84,2004,PRIMARY,MAYOR,VINCE BOBOT,11
84,2004,PRIMARY,MAYOR,MARVIN PRATT,116
84,2004,PRIMARY,MAYOR,TOM BARRETT,252
84,2004,PRIMARY,MAYOR,LEON TODD,0
84,2004,PRIMARY,MAYOR,DAVID CLARKE,129
84,2004,PRIMARY,MAYOR,JOHN V PITTA,2
84,2004,PRIMARY,MAYOR,ARTHUR L JONES,1
84,2004,PRIMARY,MAYOR,WRITE IN,0
85,2004,PRIMARY,MAYOR,SANDY FOLARON,11
85,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
85,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,31
85,2004,PRIMARY,MAYOR,VINCE BOBOT,6
85,2004,PRIMARY,MAYOR,MARVIN PRATT,86
85,2004,PRIMARY,MAYOR,TOM BARRETT,240
85,2004,PRIMARY,MAYOR,LEON TODD,0
85,2004,PRIMARY,MAYOR,DAVID CLARKE,125
85,2004,PRIMARY,MAYOR,JOHN V PITTA,0
85,2004,PRIMARY,MAYOR,ARTHUR L JONES,4
85,2004,PRIMARY,MAYOR,WRITE IN,0
86,2004,PRIMARY,MAYOR,SANDY FOLARON,9
86,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
86,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,22
86,2004,PRIMARY,MAYOR,VINCE BOBOT,8
86,2004,PRIMARY,MAYOR,MARVIN PRATT,50
86,2004,PRIMARY,MAYOR,TOM BARRETT,283
86,2004,PRIMARY,MAYOR,LEON TODD,0
86,2004,PRIMARY,MAYOR,DAVID CLARKE,181
86,2004,PRIMARY,MAYOR,JOHN V PITTA,0
86,2004,PRIMARY,MAYOR,ARTHUR L JONES,0
86,2004,PRIMARY,MAYOR,WRITE IN,1
87,2004,PRIMARY,MAYOR,SANDY FOLARON,12
87,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
87,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,18
87,2004,PRIMARY,MAYOR,VINCE BOBOT,4
87,2004,PRIMARY,MAYOR,MARVIN PRATT,44
87,2004,PRIMARY,MAYOR,TOM BARRETT,193
87,2004,PRIMARY,MAYOR,LEON TODD,1
87,2004,PRIMARY,MAYOR,DAVID CLARKE,159
87,2004,PRIMARY,MAYOR,JOHN V PITTA,2
87,2004,PRIMARY,MAYOR,ARTHUR L JONES,2
87,2004,PRIMARY,MAYOR,WRITE IN,0
88,2004,PRIMARY,MAYOR,SANDY FOLARON,14
88,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
88,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,20
88,2004,PRIMARY,MAYOR,VINCE BOBOT,6
88,2004,PRIMARY,MAYOR,MARVIN PRATT,75
88,2004,PRIMARY,MAYOR,TOM BARRETT,218
88,2004,PRIMARY,MAYOR,LEON TODD,1
88,2004,PRIMARY,MAYOR,DAVID CLARKE,136
88,2004,PRIMARY,MAYOR,JOHN V PITTA,1
88,2004,PRIMARY,MAYOR,ARTHUR L JONES,0
88,2004,PRIMARY,MAYOR,WRITE IN,0
89,2004,PRIMARY,MAYOR,SANDY FOLARON,18
89,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,4
89,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,19
89,2004,PRIMARY,MAYOR,VINCE BOBOT,7
89,2004,PRIMARY,MAYOR,MARVIN PRATT,87
89,2004,PRIMARY,MAYOR,TOM BARRETT,175
89,2004,PRIMARY,MAYOR,LEON TODD,1
89,2004,PRIMARY,MAYOR,DAVID CLARKE,157
89,2004,PRIMARY,MAYOR,JOHN V PITTA,1
89,2004,PRIMARY,MAYOR,ARTHUR L JONES,0
89,2004,PRIMARY,MAYOR,WRITE IN,0
90,2004,PRIMARY,MAYOR,SANDY FOLARON,14
90,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,2
90,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,33
90,2004,PRIMARY,MAYOR,VINCE BOBOT,11
90,2004,PRIMARY,MAYOR,MARVIN PRATT,63
90,2004,PRIMARY,MAYOR,TOM BARRETT,238
90,2004,PRIMARY,MAYOR,LEON TODD,3
90,2004,PRIMARY,MAYOR,DAVID CLARKE,115
90,2004,PRIMARY,MAYOR,JOHN V PITTA,1
90,2004,PRIMARY,MAYOR,ARTHUR L JONES,0
90,2004,PRIMARY,MAYOR,WRITE IN,0
91,2004,PRIMARY,MAYOR,SANDY FOLARON,18
91,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
91,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,27
91,2004,PRIMARY,MAYOR,VINCE BOBOT,14
91,2004,PRIMARY,MAYOR,MARVIN PRATT,43
91,2004,PRIMARY,MAYOR,TOM BARRETT,244
91,2004,PRIMARY,MAYOR,LEON TODD,0
91,2004,PRIMARY,MAYOR,DAVID CLARKE,157
91,2004,PRIMARY,MAYOR,JOHN V PITTA,1
91,2004,PRIMARY,MAYOR,ARTHUR L JONES,0
91,2004,PRIMARY,MAYOR,WRITE IN,1
92,2004,PRIMARY,MAYOR,SANDY FOLARON,44
92,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,4
92,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,33
92,2004,PRIMARY,MAYOR,VINCE BOBOT,17
92,2004,PRIMARY,MAYOR,MARVIN PRATT,90
92,2004,PRIMARY,MAYOR,TOM BARRETT,346
92,2004,PRIMARY,MAYOR,LEON TODD,3
92,2004,PRIMARY,MAYOR,DAVID CLARKE,243
92,2004,PRIMARY,MAYOR,JOHN V PITTA,5
92,2004,PRIMARY,MAYOR,ARTHUR L JONES,3
92,2004,PRIMARY,MAYOR,WRITE IN,0
93,2004,PRIMARY,MAYOR,SANDY FOLARON,14
93,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,2
93,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,22
93,2004,PRIMARY,MAYOR,VINCE BOBOT,22
93,2004,PRIMARY,MAYOR,MARVIN PRATT,46
93,2004,PRIMARY,MAYOR,TOM BARRETT,249
93,2004,PRIMARY,MAYOR,LEON TODD,2
93,2004,PRIMARY,MAYOR,DAVID CLARKE,187
93,2004,PRIMARY,MAYOR,JOHN V PITTA,2
93,2004,PRIMARY,MAYOR,ARTHUR L JONES,2
93,2004,PRIMARY,MAYOR,WRITE IN,1
94,2004,PRIMARY,MAYOR,SANDY FOLARON,29
94,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,5
94,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,28
94,2004,PRIMARY,MAYOR,VINCE BOBOT,17
94,2004,PRIMARY,MAYOR,MARVIN PRATT,57
94,2004,PRIMARY,MAYOR,TOM BARRETT,332
94,2004,PRIMARY,MAYOR,LEON TODD,1
94,2004,PRIMARY,MAYOR,DAVID CLARKE,179
94,2004,PRIMARY,MAYOR,JOHN V PITTA,1
94,2004,PRIMARY,MAYOR,ARTHUR L JONES,2
94,2004,PRIMARY,MAYOR,WRITE IN,0
95,2004,PRIMARY,MAYOR,SANDY FOLARON,21
95,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,5
95,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,8
95,2004,PRIMARY,MAYOR,VINCE BOBOT,14
95,2004,PRIMARY,MAYOR,MARVIN PRATT,195
95,2004,PRIMARY,MAYOR,TOM BARRETT,152
95,2004,PRIMARY,MAYOR,LEON TODD,7
95,2004,PRIMARY,MAYOR,DAVID CLARKE,53
95,2004,PRIMARY,MAYOR,JOHN V PITTA,7
95,2004,PRIMARY,MAYOR,ARTHUR L JONES,6
95,2004,PRIMARY,MAYOR,WRITE IN,2
96,2004,PRIMARY,MAYOR,SANDY FOLARON,5
96,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
96,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,2
96,2004,PRIMARY,MAYOR,VINCE BOBOT,5
96,2004,PRIMARY,MAYOR,MARVIN PRATT,129
96,2004,PRIMARY,MAYOR,TOM BARRETT,54
96,2004,PRIMARY,MAYOR,LEON TODD,0
96,2004,PRIMARY,MAYOR,DAVID CLARKE,41
96,2004,PRIMARY,MAYOR,JOHN V PITTA,2
96,2004,PRIMARY,MAYOR,ARTHUR L JONES,0
96,2004,PRIMARY,MAYOR,WRITE IN,0
97,2004,PRIMARY,MAYOR,SANDY FOLARON,0
97,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
97,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,1
97,2004,PRIMARY,MAYOR,VINCE BOBOT,1
97,2004,PRIMARY,MAYOR,MARVIN PRATT,386
97,2004,PRIMARY,MAYOR,TOM BARRETT,9
97,2004,PRIMARY,MAYOR,LEON TODD,0
97,2004,PRIMARY,MAYOR,DAVID CLARKE,12
97,2004,PRIMARY,MAYOR,JOHN V PITTA,0
97,2004,PRIMARY,MAYOR,ARTHUR L JONES,8
97,2004,PRIMARY,MAYOR,WRITE IN,0
98,2004,PRIMARY,MAYOR,SANDY FOLARON,2
98,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
98,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,1
98,2004,PRIMARY,MAYOR,VINCE BOBOT,0
98,2004,PRIMARY,MAYOR,MARVIN PRATT,303
98,2004,PRIMARY,MAYOR,TOM BARRETT,19
98,2004,PRIMARY,MAYOR,LEON TODD,0
98,2004,PRIMARY,MAYOR,DAVID CLARKE,6
98,2004,PRIMARY,MAYOR,JOHN V PITTA,1
98,2004,PRIMARY,MAYOR,ARTHUR L JONES,5
98,2004,PRIMARY,MAYOR,WRITE IN,0
99,2004,PRIMARY,MAYOR,SANDY FOLARON,2
99,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
99,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,2
99,2004,PRIMARY,MAYOR,VINCE BOBOT,0
99,2004,PRIMARY,MAYOR,MARVIN PRATT,321
99,2004,PRIMARY,MAYOR,TOM BARRETT,14
99,2004,PRIMARY,MAYOR,LEON TODD,1
99,2004,PRIMARY,MAYOR,DAVID CLARKE,10
99,2004,PRIMARY,MAYOR,JOHN V PITTA,1
99,2004,PRIMARY,MAYOR,ARTHUR L JONES,4
99,2004,PRIMARY,MAYOR,WRITE IN,0
100,2004,PRIMARY,MAYOR,SANDY FOLARON,5
100,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
100,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,0
100,2004,PRIMARY,MAYOR,VINCE BOBOT,3
100,2004,PRIMARY,MAYOR,MARVIN PRATT,310
100,2004,PRIMARY,MAYOR,TOM BARRETT,13
100,2004,PRIMARY,MAYOR,LEON TODD,1
100,2004,PRIMARY,MAYOR,DAVID CLARKE,12
100,2004,PRIMARY,MAYOR,JOHN V PITTA,3
100,2004,PRIMARY,MAYOR,ARTHUR L JONES,7
100,2004,PRIMARY,MAYOR,WRITE IN,0
101,2004,PRIMARY,MAYOR,SANDY FOLARON,3
101,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,3
101,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,1
101,2004,PRIMARY,MAYOR,VINCE BOBOT,4
101,2004,PRIMARY,MAYOR,MARVIN PRATT,340
101,2004,PRIMARY,MAYOR,TOM BARRETT,21
101,2004,PRIMARY,MAYOR,LEON TODD,2
101,2004,PRIMARY,MAYOR,DAVID CLARKE,29
101,2004,PRIMARY,MAYOR,JOHN V PITTA,5
101,2004,PRIMARY,MAYOR,ARTHUR L JONES,10
101,2004,PRIMARY,MAYOR,WRITE IN,0
102,2004,PRIMARY,MAYOR,SANDY FOLARON,11
102,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,6
102,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,12
102,2004,PRIMARY,MAYOR,VINCE BOBOT,10
102,2004,PRIMARY,MAYOR,MARVIN PRATT,71
102,2004,PRIMARY,MAYOR,TOM BARRETT,187
102,2004,PRIMARY,MAYOR,LEON TODD,15
102,2004,PRIMARY,MAYOR,DAVID CLARKE,42
102,2004,PRIMARY,MAYOR,JOHN V PITTA,3
102,2004,PRIMARY,MAYOR,ARTHUR L JONES,3
102,2004,PRIMARY,MAYOR,WRITE IN,2
103,2004,PRIMARY,MAYOR,SANDY FOLARON,20
103,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,6
103,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,11
103,2004,PRIMARY,MAYOR,VINCE BOBOT,27
103,2004,PRIMARY,MAYOR,MARVIN PRATT,154
103,2004,PRIMARY,MAYOR,TOM BARRETT,197
103,2004,PRIMARY,MAYOR,LEON TODD,5
103,2004,PRIMARY,MAYOR,DAVID CLARKE,52
103,2004,PRIMARY,MAYOR,JOHN V PITTA,6
103,2004,PRIMARY,MAYOR,ARTHUR L JONES,5
103,2004,PRIMARY,MAYOR,WRITE IN,1
104,2004,PRIMARY,MAYOR,SANDY FOLARON,4
104,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
104,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,3
104,2004,PRIMARY,MAYOR,VINCE BOBOT,1
104,2004,PRIMARY,MAYOR,MARVIN PRATT,156
104,2004,PRIMARY,MAYOR,TOM BARRETT,25
104,2004,PRIMARY,MAYOR,LEON TODD,0
104,2004,PRIMARY,MAYOR,DAVID CLARKE,14
104,2004,PRIMARY,MAYOR,JOHN V PITTA,5
104,2004,PRIMARY,MAYOR,ARTHUR L JONES,8
104,2004,PRIMARY,MAYOR,WRITE IN,0
105,2004,PRIMARY,MAYOR,SANDY FOLARON,23
105,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,5
105,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,7
105,2004,PRIMARY,MAYOR,VINCE BOBOT,32
105,2004,PRIMARY,MAYOR,MARVIN PRATT,153
105,2004,PRIMARY,MAYOR,TOM BARRETT,179
105,2004,PRIMARY,MAYOR,LEON TODD,11
105,2004,PRIMARY,MAYOR,DAVID CLARKE,43
105,2004,PRIMARY,MAYOR,JOHN V PITTA,6
105,2004,PRIMARY,MAYOR,ARTHUR L JONES,6
105,2004,PRIMARY,MAYOR,WRITE IN,0
106,2004,PRIMARY,MAYOR,SANDY FOLARON,5
106,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,2
106,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,2
106,2004,PRIMARY,MAYOR,VINCE BOBOT,5
106,2004,PRIMARY,MAYOR,MARVIN PRATT,192
106,2004,PRIMARY,MAYOR,TOM BARRETT,43
106,2004,PRIMARY,MAYOR,LEON TODD,0
106,2004,PRIMARY,MAYOR,DAVID CLARKE,18
106,2004,PRIMARY,MAYOR,JOHN V PITTA,3
106,2004,PRIMARY,MAYOR,ARTHUR L JONES,3
106,2004,PRIMARY,MAYOR,WRITE IN,0
107,2004,PRIMARY,MAYOR,SANDY FOLARON,1
107,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
107,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,0
107,2004,PRIMARY,MAYOR,VINCE BOBOT,0
107,2004,PRIMARY,MAYOR,MARVIN PRATT,259
107,2004,PRIMARY,MAYOR,TOM BARRETT,17
107,2004,PRIMARY,MAYOR,LEON TODD,2
107,2004,PRIMARY,MAYOR,DAVID CLARKE,16
107,2004,PRIMARY,MAYOR,JOHN V PITTA,3
107,2004,PRIMARY,MAYOR,ARTHUR L JONES,4
107,2004,PRIMARY,MAYOR,WRITE IN,0
108,2004,PRIMARY,MAYOR,SANDY FOLARON,0
108,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
108,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,0
108,2004,PRIMARY,MAYOR,VINCE BOBOT,0
108,2004,PRIMARY,MAYOR,MARVIN PRATT,339
108,2004,PRIMARY,MAYOR,TOM BARRETT,19
108,2004,PRIMARY,MAYOR,LEON TODD,1
108,2004,PRIMARY,MAYOR,DAVID CLARKE,7
108,2004,PRIMARY,MAYOR,JOHN V PITTA,3
108,2004,PRIMARY,MAYOR,ARTHUR L JONES,4
108,2004,PRIMARY,MAYOR,WRITE IN,0
109,2004,PRIMARY,MAYOR,SANDY FOLARON,3
109,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,2
109,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,1
109,2004,PRIMARY,MAYOR,VINCE BOBOT,1
109,2004,PRIMARY,MAYOR,MARVIN PRATT,445
109,2004,PRIMARY,MAYOR,TOM BARRETT,28
109,2004,PRIMARY,MAYOR,LEON TODD,2
109,2004,PRIMARY,MAYOR,DAVID CLARKE,14
109,2004,PRIMARY,MAYOR,JOHN V PITTA,3
109,2004,PRIMARY,MAYOR,ARTHUR L JONES,10
109,2004,PRIMARY,MAYOR,WRITE IN,0
110,2004,PRIMARY,MAYOR,SANDY FOLARON,34
110,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,13
110,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,8
110,2004,PRIMARY,MAYOR,VINCE BOBOT,12
110,2004,PRIMARY,MAYOR,MARVIN PRATT,259
110,2004,PRIMARY,MAYOR,TOM BARRETT,210
110,2004,PRIMARY,MAYOR,LEON TODD,3
110,2004,PRIMARY,MAYOR,DAVID CLARKE,101
110,2004,PRIMARY,MAYOR,JOHN V PITTA,7
110,2004,PRIMARY,MAYOR,ARTHUR L JONES,8
110,2004,PRIMARY,MAYOR,WRITE IN,0
111,2004,PRIMARY,MAYOR,SANDY FOLARON,3
111,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,2
111,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,0
111,2004,PRIMARY,MAYOR,VINCE BOBOT,0
111,2004,PRIMARY,MAYOR,MARVIN PRATT,239
111,2004,PRIMARY,MAYOR,TOM BARRETT,33
111,2004,PRIMARY,MAYOR,LEON TODD,4
111,2004,PRIMARY,MAYOR,DAVID CLARKE,16
111,2004,PRIMARY,MAYOR,JOHN V PITTA,5
111,2004,PRIMARY,MAYOR,ARTHUR L JONES,3
111,2004,PRIMARY,MAYOR,WRITE IN,0
112,2004,PRIMARY,MAYOR,SANDY FOLARON,4
112,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
112,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,1
112,2004,PRIMARY,MAYOR,VINCE BOBOT,1
112,2004,PRIMARY,MAYOR,MARVIN PRATT,279
112,2004,PRIMARY,MAYOR,TOM BARRETT,17
112,2004,PRIMARY,MAYOR,LEON TODD,0
112,2004,PRIMARY,MAYOR,DAVID CLARKE,12
112,2004,PRIMARY,MAYOR,JOHN V PITTA,1
112,2004,PRIMARY,MAYOR,ARTHUR L JONES,6
112,2004,PRIMARY,MAYOR,WRITE IN,2
113,2004,PRIMARY,MAYOR,SANDY FOLARON,9
113,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,3
113,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,9
113,2004,PRIMARY,MAYOR,VINCE BOBOT,3
113,2004,PRIMARY,MAYOR,MARVIN PRATT,450
113,2004,PRIMARY,MAYOR,TOM BARRETT,78
113,2004,PRIMARY,MAYOR,LEON TODD,1
113,2004,PRIMARY,MAYOR,DAVID CLARKE,43
113,2004,PRIMARY,MAYOR,JOHN V PITTA,4
113,2004,PRIMARY,MAYOR,ARTHUR L JONES,15
113,2004,PRIMARY,MAYOR,WRITE IN,0
114,2004,PRIMARY,MAYOR,SANDY FOLARON,1
114,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
114,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,3
114,2004,PRIMARY,MAYOR,VINCE BOBOT,1
114,2004,PRIMARY,MAYOR,MARVIN PRATT,254
114,2004,PRIMARY,MAYOR,TOM BARRETT,52
114,2004,PRIMARY,MAYOR,LEON TODD,1
114,2004,PRIMARY,MAYOR,DAVID CLARKE,30
114,2004,PRIMARY,MAYOR,JOHN V PITTA,4
114,2004,PRIMARY,MAYOR,ARTHUR L JONES,3
114,2004,PRIMARY,MAYOR,WRITE IN,1
115,2004,PRIMARY,MAYOR,SANDY FOLARON,3
115,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
115,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,7
115,2004,PRIMARY,MAYOR,VINCE BOBOT,1
115,2004,PRIMARY,MAYOR,MARVIN PRATT,537
115,2004,PRIMARY,MAYOR,TOM BARRETT,80
115,2004,PRIMARY,MAYOR,LEON TODD,1
115,2004,PRIMARY,MAYOR,DAVID CLARKE,28
115,2004,PRIMARY,MAYOR,JOHN V PITTA,4
115,2004,PRIMARY,MAYOR,ARTHUR L JONES,12
115,2004,PRIMARY,MAYOR,WRITE IN,0
116,2004,PRIMARY,MAYOR,SANDY FOLARON,4
116,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,4
116,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,0
116,2004,PRIMARY,MAYOR,VINCE BOBOT,1
116,2004,PRIMARY,MAYOR,MARVIN PRATT,272
116,2004,PRIMARY,MAYOR,TOM BARRETT,31
116,2004,PRIMARY,MAYOR,LEON TODD,0
116,2004,PRIMARY,MAYOR,DAVID CLARKE,17
116,2004,PRIMARY,MAYOR,JOHN V PITTA,0
116,2004,PRIMARY,MAYOR,ARTHUR L JONES,5
116,2004,PRIMARY,MAYOR,WRITE IN,0
117,2004,PRIMARY,MAYOR,SANDY FOLARON,6
117,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
117,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,4
117,2004,PRIMARY,MAYOR,VINCE BOBOT,0
117,2004,PRIMARY,MAYOR,MARVIN PRATT,475
117,2004,PRIMARY,MAYOR,TOM BARRETT,99
117,2004,PRIMARY,MAYOR,LEON TODD,2
117,2004,PRIMARY,MAYOR,DAVID CLARKE,43
117,2004,PRIMARY,MAYOR,JOHN V PITTA,4
117,2004,PRIMARY,MAYOR,ARTHUR L JONES,11
117,2004,PRIMARY,MAYOR,WRITE IN,0
118,2004,PRIMARY,MAYOR,SANDY FOLARON,4
118,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,6
118,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,1
118,2004,PRIMARY,MAYOR,VINCE BOBOT,1
118,2004,PRIMARY,MAYOR,MARVIN PRATT,329
118,2004,PRIMARY,MAYOR,TOM BARRETT,103
118,2004,PRIMARY,MAYOR,LEON TODD,4
118,2004,PRIMARY,MAYOR,DAVID CLARKE,45
118,2004,PRIMARY,MAYOR,JOHN V PITTA,1
118,2004,PRIMARY,MAYOR,ARTHUR L JONES,4
118,2004,PRIMARY,MAYOR,WRITE IN,0
119,2004,PRIMARY,MAYOR,SANDY FOLARON,6
119,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,2
119,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,1
119,2004,PRIMARY,MAYOR,VINCE BOBOT,11
119,2004,PRIMARY,MAYOR,MARVIN PRATT,192
119,2004,PRIMARY,MAYOR,TOM BARRETT,134
119,2004,PRIMARY,MAYOR,LEON TODD,2
119,2004,PRIMARY,MAYOR,DAVID CLARKE,70
119,2004,PRIMARY,MAYOR,JOHN V PITTA,1
119,2004,PRIMARY,MAYOR,ARTHUR L JONES,10
119,2004,PRIMARY,MAYOR,WRITE IN,0
120,2004,PRIMARY,MAYOR,SANDY FOLARON,13
120,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,4
120,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,12
120,2004,PRIMARY,MAYOR,VINCE BOBOT,5
120,2004,PRIMARY,MAYOR,MARVIN PRATT,326
120,2004,PRIMARY,MAYOR,TOM BARRETT,156
120,2004,PRIMARY,MAYOR,LEON TODD,1
120,2004,PRIMARY,MAYOR,DAVID CLARKE,73
120,2004,PRIMARY,MAYOR,JOHN V PITTA,2
120,2004,PRIMARY,MAYOR,ARTHUR L JONES,6
120,2004,PRIMARY,MAYOR,WRITE IN,0
121,2004,PRIMARY,MAYOR,SANDY FOLARON,3
121,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
121,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,4
121,2004,PRIMARY,MAYOR,VINCE BOBOT,3
121,2004,PRIMARY,MAYOR,MARVIN PRATT,133
121,2004,PRIMARY,MAYOR,TOM BARRETT,61
121,2004,PRIMARY,MAYOR,LEON TODD,0
121,2004,PRIMARY,MAYOR,DAVID CLARKE,30
121,2004,PRIMARY,MAYOR,JOHN V PITTA,0
121,2004,PRIMARY,MAYOR,ARTHUR L JONES,4
121,2004,PRIMARY,MAYOR,WRITE IN,2
122,2004,PRIMARY,MAYOR,SANDY FOLARON,1
122,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,0
122,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,1
122,2004,PRIMARY,MAYOR,VINCE BOBOT,4
122,2004,PRIMARY,MAYOR,MARVIN PRATT,265
122,2004,PRIMARY,MAYOR,TOM BARRETT,40
122,2004,PRIMARY,MAYOR,LEON TODD,3
122,2004,PRIMARY,MAYOR,DAVID CLARKE,19
122,2004,PRIMARY,MAYOR,JOHN V PITTA,2
122,2004,PRIMARY,MAYOR,ARTHUR L JONES,10
122,2004,PRIMARY,MAYOR,WRITE IN,0
123,2004,PRIMARY,MAYOR,SANDY FOLARON,8
123,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
123,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,7
123,2004,PRIMARY,MAYOR,VINCE BOBOT,4
123,2004,PRIMARY,MAYOR,MARVIN PRATT,362
123,2004,PRIMARY,MAYOR,TOM BARRETT,64
123,2004,PRIMARY,MAYOR,LEON TODD,2
123,2004,PRIMARY,MAYOR,DAVID CLARKE,38
123,2004,PRIMARY,MAYOR,JOHN V PITTA,0
123,2004,PRIMARY,MAYOR,ARTHUR L JONES,12
123,2004,PRIMARY,MAYOR,WRITE IN,0
124,2004,PRIMARY,MAYOR,SANDY FOLARON,6
124,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,4
124,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,8
124,2004,PRIMARY,MAYOR,VINCE BOBOT,4
124,2004,PRIMARY,MAYOR,MARVIN PRATT,258
124,2004,PRIMARY,MAYOR,TOM BARRETT,110
124,2004,PRIMARY,MAYOR,LEON TODD,2
124,2004,PRIMARY,MAYOR,DAVID CLARKE,53
124,2004,PRIMARY,MAYOR,JOHN V PITTA,0
124,2004,PRIMARY,MAYOR,ARTHUR L JONES,3
124,2004,PRIMARY,MAYOR,WRITE IN,0
125,2004,PRIMARY,MAYOR,SANDY FOLARON,13
125,2004,PRIMARY,MAYOR,FRANK CUMBERBATCH,1
125,2004,PRIMARY,MAYOR,THOMAS G NARDELLI,10
125,2004,PRIMARY,MAYOR,VINCE BOBOT,7
125,2004,PRIMARY,MAYOR,MARVIN PRATT,175
