ward,year,race,office,preference,ballots
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,1
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,24
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,1
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,0
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,3
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,121
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
107,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,2
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,2
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,1
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,24
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,4
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,0
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,4
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,123
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,1
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
108,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,6
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,0
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,1
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,24
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,2
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,0
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,1
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,120
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,1
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
109,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,2
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,0
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,0
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,26
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,0
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,0
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,0
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,60
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
110,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,1
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,0
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,0
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,20
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,0
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,0
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,3
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,73
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
111,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,2
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,0
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,0
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,36
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,0
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,1
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,1
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,76
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
112,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,6
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,0
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,0
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,25
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,0
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,1
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,0
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,100
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,1
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
113,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,5
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,0
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,0
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,29
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,0
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,0
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,4
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,108
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
114,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,2
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,0
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,1
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,57
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,1
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,1
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,1
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,0
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,2
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,177
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
115,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,2
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,0
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,0
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,24
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,1
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,1
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,2
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,2
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,55
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
116,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,3
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,1
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,0
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,19
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,1
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,2
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,1
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,1
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,76
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,1
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
117,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,0
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,0
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,0
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,29
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,0
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,0
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,2
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,108
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
118,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,2
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,0
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,0
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,1
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,45
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,2
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,2
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,1
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,124
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,2
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
119,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,2
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,1
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,0
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,38
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,1
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,1
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,0
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,1
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,60
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,2
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,1
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
120,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,1
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,1
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,0
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,40
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,1
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,2
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,1
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,1
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,114
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
121,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,2
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,2
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,0
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,62
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,0
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,0
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,0
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,0
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,3
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,111
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,0
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
122,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNDER VOTES,3
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TULSI GABBARD,0
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,AMY KLOBUCHAR,1
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOHN DELANEY,0
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,DEVAL PATRICK,0
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,BERNIE SANDERS,239
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ANDREW YANG,1
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,PETE BUTTIGIEG,1
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,TOM STEYER,0
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,ELIZABETH WARREN,4
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL BENNET,0
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,MICHAEL R BLOOMBERG,0
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,JOE BIDEN,82
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,UNINSTRUCTED DELEGATION,1
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,WRITE IN,0
123,2020,DEMOCRATIC PRIMARY,PRESIDENTIAL CANDIDATE,OVER VOTES,0
